iso-date,precip,tmin,tavg,tmax,globrad,wind,relhumid
1981-01-01,0.04,-0.29,3.575,7.44,2.25,7.25,68.39
1981-01-02,3.87,0.23,1.865,3.50,4.55,5.47,82.97
1981-01-03,3.19,2.08,4.93,7.78,1.71,7.62,86.34
1981-01-04,0.14,2.28,4.795,7.31,5.04,5.45,73.22
1981-01-05,0.04,-1.22,1.1099999999999999,3.44,1.85,6.17,74.01
1981-01-06,1.01,-2.44,-0.46499999999999997,1.51,4.85,3.23,81.30
1981-01-07,0.00,-6.42,-4.0,-1.58,2.11,2.36,77.02
1981-01-08,0.00,-12.29,-7.685,-3.08,5.68,2.72,78.70
1981-01-09,0.00,-14.47,-10.49,-6.51,4.24,0.50,69.01
1981-01-10,0.00,-13.13,-8.96,-4.79,1.82,0.12,86.92
1981-01-11,0.28,-7.57,-4.62,-1.67,1.84,0.13,89.92
1981-01-12,0.00,-5.43,-3.3,-1.17,5.22,0.91,83.52
1981-01-13,0.00,-9.26,-5.6899999999999995,-2.12,1.88,0.66,92.52
1981-01-14,0.20,-7.22,-3.61,0.00,6.50,3.00,79.07
1981-01-15,0.90,-5.53,-2.71,0.11,1.94,4.34,93.92
1981-01-16,0.06,-6.82,-2.725,1.37,5.67,4.12,80.02
1981-01-17,4.92,-9.64,-4.555000000000001,0.53,2.28,0.72,100.00
1981-01-18,2.71,-7.49,-3.7800000000000002,-0.07,2.00,0.70,97.40
1981-01-19,1.75,-8.30,-3.2600000000000002,1.78,4.43,1.28,100.00
1981-01-20,0.00,-0.95,1.15,3.25,3.97,3.46,78.32
1981-01-21,0.00,-2.94,-0.61,1.72,4.12,2.83,85.58
1981-01-22,0.00,-2.50,-1.105,0.29,5.21,2.57,72.77
1981-01-23,0.00,-10.39,-5.930000000000001,-1.47,7.67,0.49,76.40
1981-01-24,0.00,-11.89,-5.91,0.07,2.19,0.18,100.00
1981-01-25,0.02,-10.33,-5.285,-0.24,2.21,1.14,100.00
1981-01-26,0.12,-3.58,-0.7,2.18,6.80,5.28,70.64
1981-01-27,0.00,-8.30,-4.5600000000000005,-0.82,7.67,1.71,73.45
1981-01-28,0.00,-9.72,-4.73,0.26,6.42,0.84,74.40
1981-01-29,0.00,-13.55,-6.71,0.13,7.27,0.49,83.81
1981-01-30,0.00,-15.05,-7.94,-0.83,6.24,0.50,83.25
1981-01-31,0.00,-9.24,-2.84,3.56,2.90,0.36,82.72
1981-02-01,0.00,-5.33,1.4299999999999997,8.19,8.19,0.50,72.32
1981-02-02,0.00,-6.53,0.52,7.57,7.44,0.76,74.09
1981-02-03,1.88,-8.51,-1.0299999999999998,6.45,4.09,0.93,95.32
1981-02-04,0.00,1.95,4.25,6.55,2.62,1.25,83.32
1981-02-05,0.00,-0.95,1.56,4.07,5.68,1.02,76.04
1981-02-06,1.98,-2.42,1.1099999999999999,4.64,8.60,1.50,75.52
1981-02-07,0.63,-0.56,3.295,7.15,2.70,1.37,96.88
1981-02-08,0.00,4.93,7.3,9.67,3.21,3.67,77.18
1981-02-09,0.00,3.34,7.33,11.32,6.64,1.24,72.14
1981-02-10,0.08,0.16,2.745,5.33,2.83,2.46,90.00
1981-02-11,0.00,0.74,3.04,5.34,7.56,4.49,61.82
1981-02-12,0.00,-3.10,-0.87,1.36,8.09,2.37,73.27
1981-02-13,0.00,-4.32,-0.9850000000000001,2.35,4.57,2.67,79.17
1981-02-14,0.01,-3.94,-1.955,0.03,6.59,2.49,73.69
1981-02-15,0.00,-3.98,-1.5,0.98,3.41,2.71,76.74
1981-02-16,0.01,-2.86,0.07000000000000006,3.00,3.84,1.69,79.82
1981-02-17,0.00,-2.07,0.5,3.07,8.46,2.35,74.20
1981-02-18,0.00,-5.08,-2.835,-0.59,5.60,4.12,76.64
1981-02-19,0.14,-4.74,-1.05,2.64,3.32,1.87,67.17
1981-02-20,0.00,-6.00,-3.025,-0.05,3.28,0.79,87.96
1981-02-21,4.85,-4.97,-2.27,0.43,3.37,1.98,88.96
1981-02-22,10.41,-2.04,-0.49,1.06,3.42,1.45,96.71
1981-02-23,0.05,-0.31,1.99,4.29,3.47,0.89,92.16
1981-02-24,0.00,0.68,2.645,4.61,3.53,0.92,81.17
1981-02-25,0.00,-2.63,1.8199999999999998,6.27,9.21,1.20,76.06
1981-02-26,0.00,-5.67,-0.915,3.84,11.84,2.76,61.26
1981-02-27,0.00,-7.42,-2.25,2.92,11.86,1.88,65.66
1981-02-28,0.00,-7.96,-3.075,1.81,10.66,4.32,78.02
1981-03-01,0.18,-1.47,0.495,2.46,5.05,5.30,77.39
1981-03-02,0.22,-0.46,0.78,2.02,3.89,1.29,91.27
1981-03-03,0.00,-0.37,0.935,2.24,3.88,0.67,91.78
1981-03-04,0.00,0.06,2.565,5.07,3.93,0.74,83.00
1981-03-05,0.00,-0.31,2.0500000000000003,4.41,4.70,1.37,67.76
1981-03-06,0.00,0.16,5.995,11.83,9.12,0.54,75.89
1981-03-07,0.00,-0.04,4.785,9.61,9.87,0.83,70.94
1981-03-08,1.74,2.04,7.215,12.39,8.87,0.69,82.54
1981-03-09,3.48,3.75,10.2,16.65,7.40,1.43,77.85
1981-03-10,6.34,8.26,11.34,14.42,4.28,0.69,84.05
1981-03-11,1.61,6.92,11.4,15.88,4.38,1.36,86.68
1981-03-12,0.29,9.60,12.829999999999998,16.06,4.65,4.96,65.40
1981-03-13,2.34,4.90,8.74,12.58,4.62,0.91,79.70
1981-03-14,0.00,3.89,8.94,13.99,8.78,1.00,62.90
1981-03-15,0.31,1.92,6.975,12.03,7.45,0.90,64.93
1981-03-16,6.80,2.37,6.045,9.72,4.64,1.00,78.83
1981-03-17,1.46,3.17,7.59,12.01,10.17,1.12,68.00
1981-03-18,3.63,3.18,4.28,5.38,4.75,1.82,90.37
1981-03-19,0.00,2.88,5.955,9.03,10.39,6.48,61.10
1981-03-20,0.00,3.23,8.135,13.04,13.11,0.87,60.90
1981-03-21,0.00,-1.28,7.885000000000001,17.05,13.35,0.62,62.89
1981-03-22,0.00,0.45,8.379999999999999,16.31,15.79,4.45,59.89
1981-03-23,6.42,4.38,10.705,17.03,12.94,0.87,62.08
1981-03-24,0.39,7.70,12.209999999999999,16.72,8.99,3.44,68.82
1981-03-25,0.00,9.21,13.375,17.54,7.74,1.02,84.58
1981-03-26,1.94,7.31,14.225,21.14,12.32,2.20,74.49
1981-03-27,0.00,6.48,10.315000000000001,14.15,12.75,5.14,52.56
1981-03-28,0.00,-0.60,7.46,15.52,18.70,1.14,67.64
1981-03-29,0.00,4.23,9.86,15.49,14.41,7.28,57.48
1981-03-30,0.00,9.38,12.86,16.34,13.13,8.56,57.87
1981-03-31,0.00,10.21,14.155000000000001,18.10,10.93,6.34,57.51
1981-04-01,0.00,7.61,13.285,18.96,14.06,2.02,57.59
1981-04-02,0.00,7.36,12.83,18.30,14.96,2.02,49.89
1981-04-03,0.00,0.10,6.1899999999999995,12.28,15.91,1.62,61.17
1981-04-04,0.77,0.53,7.574999999999999,14.62,15.49,2.18,63.27
1981-04-05,0.00,6.48,9.985,13.49,7.52,0.97,65.95
1981-04-06,0.00,2.25,9.855,17.46,13.34,0.57,59.14
1981-04-07,0.00,2.78,10.975000000000001,19.17,18.01,0.68,57.92
1981-04-08,0.09,2.32,12.17,22.02,18.01,0.69,59.15
1981-04-09,0.01,9.17,14.754999999999999,20.34,12.32,1.62,57.11
1981-04-10,0.00,3.82,10.685,17.55,14.30,1.60,58.27
1981-04-11,0.00,3.41,10.89,18.37,19.49,0.89,49.82
1981-04-12,0.00,2.18,11.495,20.81,20.68,2.91,61.84
1981-04-13,0.00,3.81,14.285,24.76,20.26,0.68,50.90
1981-04-14,0.00,8.95,14.29,19.63,20.97,2.04,29.43
1981-04-15,0.00,2.25,11.005,19.76,21.61,0.73,35.75
1981-04-16,0.00,3.41,8.15,12.89,18.59,3.31,51.62
1981-04-17,0.00,-2.10,2.5250000000000004,7.15,14.12,1.97,62.77
1981-04-18,0.00,-1.14,3.555,8.25,17.09,3.52,67.21
1981-04-19,0.00,-0.94,4.515000000000001,9.97,17.15,1.38,60.45
1981-04-20,0.00,-2.58,4.415,11.41,20.18,0.71,59.68
1981-04-21,0.00,-1.75,6.65,15.05,21.62,1.28,55.17
1981-04-22,0.00,1.88,7.52,13.16,18.97,1.73,52.93
1981-04-23,0.32,0.87,6.529999999999999,12.19,14.55,2.20,70.05
1981-04-24,0.00,-0.02,5.88,11.78,12.17,1.40,59.26
1981-04-25,0.01,4.35,8.68,13.01,11.03,1.20,74.69
1981-04-26,0.00,3.98,10.085,16.19,10.70,1.59,79.26
1981-04-27,4.09,5.07,9.165,13.26,7.10,1.83,80.88
1981-04-28,2.15,3.21,6.26,9.31,13.02,3.75,67.17
1981-04-29,0.79,2.62,7.0,11.38,7.47,1.50,71.80
1981-04-30,10.17,6.04,9.075,12.11,7.19,1.32,82.24
1981-05-01,2.48,6.76,9.675,12.59,9.67,1.90,78.15
1981-05-02,0.00,3.79,8.16,12.53,16.98,1.83,58.03
1981-05-03,0.00,-0.83,6.515,13.86,14.64,0.79,59.81
1981-05-04,22.88,3.27,6.51,9.75,8.63,1.31,88.71
1981-05-05,0.40,4.68,7.91,11.14,10.62,3.03,76.83
1981-05-06,0.00,6.03,10.2,14.37,12.54,3.02,61.00
1981-05-07,0.00,3.29,10.91,18.53,23.26,1.36,62.76
1981-05-08,0.00,4.30,13.765,23.23,23.75,2.70,67.23
1981-05-09,0.00,10.33,17.585,24.84,21.97,2.11,59.59
1981-05-10,0.00,9.57,17.305,25.04,24.51,2.42,59.64
1981-05-11,0.00,10.12,16.82,23.52,20.55,3.93,57.85
1981-05-12,0.01,10.20,17.34,24.48,19.86,2.01,63.54
1981-05-13,1.14,9.97,13.629999999999999,17.29,11.31,0.80,81.90
1981-05-14,4.36,9.53,16.169999999999998,22.81,13.93,1.11,75.51
1981-05-15,0.00,8.31,14.219999999999999,20.13,15.06,1.50,83.13
1981-05-16,0.00,8.80,15.47,22.14,22.68,1.22,74.99
1981-05-17,5.05,8.73,15.675,22.62,14.08,2.65,70.09
1981-05-18,0.00,8.98,16.175,23.37,23.74,1.10,61.91
1981-05-19,0.01,6.46,15.915000000000001,25.37,25.97,0.88,66.81
1981-05-20,0.04,10.31,18.485,26.66,20.58,1.92,61.94
1981-05-21,0.00,8.60,16.21,23.82,25.67,1.41,64.48
1981-05-22,0.00,10.86,16.785,22.71,18.87,3.33,65.29
1981-05-23,0.89,12.73,14.925,17.12,9.55,1.08,84.14
1981-05-24,3.58,9.35,15.815000000000001,22.28,14.90,2.20,80.02
1981-05-25,0.00,10.66,16.384999999999998,22.11,12.28,3.82,80.37
1981-05-26,0.00,14.92,19.965,25.01,21.08,8.23,62.90
1981-05-27,0.00,14.22,20.245,26.27,19.77,6.87,50.47
1981-05-28,0.05,9.75,13.865,17.98,9.36,1.21,74.99
1981-05-29,0.00,9.44,14.585,19.73,12.94,1.53,73.37
1981-05-30,1.56,11.49,18.335,25.18,22.35,1.39,69.16
1981-05-31,0.00,12.29,19.945,27.60,24.70,1.79,68.55
1981-06-01,0.00,13.05,21.395,29.74,25.71,3.37,61.13
1981-06-02,0.00,13.51,22.235,30.96,26.35,3.37,60.31
1981-06-03,0.00,13.94,23.029999999999998,32.12,26.15,1.64,59.95
1981-06-04,0.00,17.11,23.725,30.34,22.33,3.39,57.49
1981-06-05,0.18,14.65,17.465,20.28,10.18,1.89,66.04
1981-06-06,0.03,12.65,18.25,23.85,11.06,1.09,70.48
1981-06-07,9.74,13.10,19.52,25.94,15.66,1.46,76.10
1981-06-08,0.59,12.49,19.265,26.04,18.30,1.32,77.76
1981-06-09,16.27,17.74,22.72,27.70,18.56,2.39,72.65
1981-06-10,0.11,16.78,20.36,23.94,9.95,0.93,77.67
1981-06-11,0.00,11.29,18.61,25.93,26.18,1.11,70.77
1981-06-12,0.00,10.45,20.025,29.60,22.91,1.02,66.08
1981-06-13,0.00,13.55,17.35,21.15,26.49,3.21,46.37
1981-06-14,0.07,9.50,16.990000000000002,24.48,11.15,1.32,62.39
1981-06-15,0.33,18.56,22.03,25.50,13.09,1.75,73.12
1981-06-16,0.00,14.87,21.44,28.01,18.83,1.34,55.88
1981-06-17,0.00,10.68,16.0,21.32,19.12,1.58,54.91
1981-06-18,1.08,10.46,14.605,18.75,9.37,1.15,61.87
1981-06-19,0.23,10.34,13.225,16.11,9.75,2.15,72.27
1981-06-20,0.13,6.64,12.83,19.02,14.93,1.90,62.03
1981-06-21,0.00,8.49,14.48,20.47,17.80,1.46,66.61
1981-06-22,0.00,10.72,15.61,20.50,16.65,2.50,69.82
1981-06-23,8.49,12.89,16.935000000000002,20.98,9.81,2.87,68.82
1981-06-24,4.07,12.42,17.045,21.67,11.58,1.40,72.96
1981-06-25,2.76,11.40,17.055,22.71,17.71,1.26,74.46
1981-06-26,14.72,11.58,18.265,24.95,18.21,4.22,77.55
1981-06-27,0.02,14.85,20.84,26.83,18.94,1.41,69.73
1981-06-28,0.00,12.72,20.64,28.56,26.53,3.28,72.65
1981-06-29,0.00,19.08,24.79,30.50,22.58,4.66,52.98
1981-06-30,0.00,11.42,17.255,23.09,22.28,3.14,50.20
1981-07-01,0.00,8.96,16.009999999999998,23.06,18.00,1.79,66.40
1981-07-02,0.00,8.72,17.92,27.12,26.90,6.14,72.44
1981-07-03,9.95,16.81,23.125,29.44,18.44,2.17,65.60
1981-07-04,0.00,15.00,18.595,22.19,18.41,2.02,64.78
1981-07-05,0.00,9.59,16.58,23.57,21.33,0.77,64.56
1981-07-06,0.00,9.48,17.435000000000002,25.39,17.75,1.07,62.16
1981-07-07,0.00,10.60,18.54,26.48,25.31,1.01,68.27
1981-07-08,0.00,13.39,20.455,27.52,21.23,1.24,66.84
1981-07-09,0.00,13.09,20.130000000000003,27.17,23.94,1.83,68.19
1981-07-10,0.70,13.66,21.3,28.94,20.18,1.33,70.94
1981-07-11,0.00,14.00,22.060000000000002,30.12,24.96,1.09,63.59
1981-07-12,0.50,14.74,23.31,31.88,22.04,1.43,64.18
1981-07-13,0.71,15.74,19.945,24.15,11.31,1.48,78.83
1981-07-14,1.92,14.33,17.41,20.49,8.51,1.04,88.87
1981-07-15,6.37,12.65,17.685,22.72,12.55,1.20,78.95
1981-07-16,0.00,11.32,17.89,24.46,18.82,0.39,66.25
1981-07-17,12.49,12.22,20.205000000000002,28.19,16.91,1.30,72.52
1981-07-18,2.42,14.43,21.744999999999997,29.06,13.10,2.13,70.57
1981-07-19,7.31,12.47,15.32,18.17,8.39,1.77,84.89
1981-07-20,5.33,10.66,12.344999999999999,14.03,7.95,2.80,89.79
1981-07-21,0.92,10.65,15.364999999999998,20.08,9.30,1.53,80.64
1981-07-22,0.54,13.40,19.45,25.50,14.73,1.85,74.67
1981-07-23,0.00,11.73,20.875,30.02,25.55,5.66,71.60
1981-07-24,6.80,15.59,21.630000000000003,27.67,20.23,1.53,67.21
1981-07-25,3.50,12.09,16.89,21.69,11.27,1.65,72.64
1981-07-26,0.00,9.51,15.52,21.53,18.45,1.92,67.95
1981-07-27,2.37,8.83,13.195,17.56,8.68,1.52,86.90
1981-07-28,0.01,11.56,14.844999999999999,18.13,8.09,2.93,80.43
1981-07-29,0.00,12.32,18.015,23.71,18.97,2.58,68.63
1981-07-30,0.37,13.54,19.52,25.50,12.40,0.39,73.90
1981-07-31,0.00,12.33,18.845,25.36,23.63,1.36,59.64
1981-08-01,0.16,10.84,20.765,30.69,20.42,1.25,69.24
1981-08-02,0.00,16.34,24.939999999999998,33.54,24.09,1.02,60.42
1981-08-03,0.00,19.56,24.845,30.13,19.05,1.27,59.80
1981-08-04,0.00,15.88,22.05,28.22,22.66,2.04,65.13
1981-08-05,0.00,14.84,22.02,29.20,22.34,0.82,56.20
1981-08-06,0.00,13.16,21.685000000000002,30.21,24.04,0.82,54.28
1981-08-07,0.00,14.12,22.34,30.56,20.79,1.14,65.84
1981-08-08,0.00,14.58,23.294999999999998,32.01,20.26,1.51,59.00
1981-08-09,9.71,15.60,23.59,31.58,19.89,1.31,62.76
1981-08-10,1.54,17.06,21.729999999999997,26.40,11.93,0.92,74.09
1981-08-11,0.00,13.56,19.28,25.00,21.10,1.52,69.66
1981-08-12,0.00,15.07,20.5,25.93,14.57,1.37,62.93
1981-08-13,0.00,12.80,19.61,26.42,23.04,1.43,61.68
1981-08-14,0.00,11.98,20.185000000000002,28.39,20.48,1.06,60.36
1981-08-15,0.00,13.27,21.375,29.48,18.41,0.41,63.16
1981-08-16,1.16,13.77,23.165,32.56,21.16,1.46,52.78
1981-08-17,0.00,13.86,19.42,24.98,17.21,2.10,46.92
1981-08-18,0.00,7.19,14.89,22.59,20.12,1.19,60.74
1981-08-19,0.00,6.44,16.485,26.53,18.92,1.37,55.37
1981-08-20,2.08,13.76,20.77,27.78,10.08,1.19,55.37
1981-08-21,0.51,12.68,16.415,20.15,7.26,1.18,73.27
1981-08-22,0.75,9.59,15.845,22.10,16.77,1.76,59.34
1981-08-23,0.11,12.15,16.22,20.29,15.52,2.65,63.35
1981-08-24,0.45,10.75,14.945,19.14,8.68,2.83,72.28
1981-08-25,0.02,9.90,15.670000000000002,21.44,14.26,2.04,62.26
1981-08-26,0.77,11.84,16.895,21.95,7.57,1.48,65.36
1981-08-27,13.73,12.34,15.845,19.35,8.46,2.45,71.55
1981-08-28,0.00,9.55,14.57,19.59,19.29,1.85,59.60
1981-08-29,0.00,6.56,14.045,21.53,17.49,1.18,59.79
1981-08-30,0.00,7.93,15.16,22.39,19.97,1.32,59.69
1981-08-31,3.85,5.64,14.120000000000001,22.60,12.95,1.08,75.00
1981-09-01,9.19,11.38,13.725000000000001,16.07,6.09,1.24,90.30
1981-09-02,0.00,7.42,14.295000000000002,21.17,16.87,0.93,69.86
1981-09-03,0.00,8.93,15.209999999999999,21.49,16.65,0.63,61.23
1981-09-04,0.00,8.51,15.004999999999999,21.50,18.33,1.59,62.05
1981-09-05,0.00,7.90,15.07,22.24,19.35,2.05,61.79
1981-09-06,0.00,7.00,15.3,23.60,18.37,0.23,60.31
1981-09-07,0.00,5.38,15.245,25.11,17.94,0.98,62.25
1981-09-08,0.00,7.00,16.675,26.35,17.90,2.13,62.60
1981-09-09,2.40,8.67,14.715,20.76,8.25,0.45,89.46
1981-09-10,0.00,13.03,17.14,21.25,7.50,0.48,83.25
1981-09-11,0.00,13.50,16.494999999999997,19.49,5.63,0.31,85.13
1981-09-12,0.00,12.05,17.41,22.77,10.58,0.87,69.29
1981-09-13,23.98,7.33,16.05,24.77,13.70,1.04,73.90
1981-09-14,4.02,11.52,14.465,17.41,7.90,1.50,79.40
1981-09-15,0.69,7.32,12.09,16.86,7.06,1.84,80.69
1981-09-16,3.32,7.31,12.535,17.76,10.69,1.02,75.61
1981-09-17,0.00,8.36,13.12,17.88,14.50,0.83,67.48
1981-09-18,0.00,6.01,12.245000000000001,18.48,13.96,2.30,81.98
1981-09-19,1.06,10.52,13.7,16.88,5.08,0.51,90.45
1981-09-20,0.03,11.81,15.815000000000001,19.82,5.96,0.94,90.02
1981-09-21,0.09,11.75,18.475,25.20,10.31,1.49,83.11
1981-09-22,0.05,12.59,19.295,26.00,12.94,0.96,81.63
1981-09-23,0.18,12.69,18.925,25.16,9.01,1.31,72.58
1981-09-24,13.16,9.81,15.64,21.47,13.53,1.43,70.81
1981-09-25,3.23,11.81,15.469999999999999,19.13,5.26,1.77,88.62
1981-09-26,0.00,9.23,15.450000000000001,21.67,11.41,2.92,84.19
1981-09-27,0.00,14.44,19.645,24.85,13.19,7.51,64.16
1981-09-28,14.98,11.72,18.015,24.31,10.78,3.73,82.64
1981-09-29,26.58,12.27,14.695,17.12,4.53,1.68,81.22
1981-09-30,3.44,10.60,13.665,16.73,4.43,1.55,94.49
1981-10-01,0.00,12.94,15.975000000000001,19.01,6.16,0.82,80.85
1981-10-02,3.37,11.58,14.434999999999999,17.29,7.65,4.32,83.20
1981-10-03,0.00,12.56,15.645,18.73,8.96,0.78,76.96
1981-10-04,0.00,10.57,15.065,19.56,9.17,0.48,64.14
1981-10-05,0.05,9.50,15.575,21.65,11.23,0.36,66.59
1981-10-06,0.00,8.47,14.635000000000002,20.80,12.13,1.66,89.32
1981-10-07,0.02,12.48,15.365,18.25,4.09,0.83,78.36
1981-10-08,0.05,7.94,13.565000000000001,19.19,12.84,1.07,61.05
1981-10-09,0.00,3.15,11.45,19.75,10.53,1.27,80.49
1981-10-10,6.88,9.94,12.04,14.14,3.81,1.75,85.93
1981-10-11,3.50,8.28,11.754999999999999,15.23,4.72,7.05,73.81
1981-10-12,0.00,2.45,7.605,12.76,8.91,1.56,71.75
1981-10-13,0.00,6.13,9.015,11.90,7.30,1.50,65.19
1981-10-14,0.94,5.67,9.07,12.47,9.87,2.22,55.42
1981-10-15,3.67,4.06,6.555,9.05,3.54,0.88,100.00
1981-10-16,0.00,3.80,8.05,12.30,7.49,3.16,70.53
1981-10-17,0.00,1.16,6.61,12.06,6.70,0.83,85.03
1981-10-18,1.71,3.73,9.31,14.89,5.00,0.91,86.91
1981-10-19,0.00,7.74,12.030000000000001,16.32,5.59,0.65,81.01
1981-10-20,0.05,5.03,11.74,18.45,9.49,2.54,84.75
1981-10-21,0.07,7.89,13.465,19.04,6.73,4.63,86.02
1981-10-22,23.48,4.93,10.355,15.78,3.18,1.58,73.87
1981-10-23,0.00,1.56,5.445,9.33,5.83,1.07,75.52
1981-10-24,0.00,-0.98,3.1799999999999997,7.34,4.94,1.51,80.75
1981-10-25,0.00,1.47,5.41,9.35,9.06,0.75,72.36
1981-10-26,0.00,2.60,6.67,10.74,9.04,4.03,76.51
1981-10-27,8.50,6.00,9.025,12.05,3.08,1.98,71.23
1981-10-28,0.00,4.21,6.34,8.47,4.06,2.06,73.06
1981-10-29,0.18,0.59,6.245,11.90,8.82,1.53,87.20
1981-10-30,0.04,4.59,7.76,10.93,3.15,1.30,88.04
1981-10-31,0.40,7.96,12.205,16.45,3.33,2.27,78.68
1981-11-01,1.73,8.26,11.61,14.96,6.50,1.02,70.87
1981-11-02,0.00,9.98,13.275,16.57,3.05,4.88,79.89
1981-11-03,0.00,4.18,9.74,15.30,9.45,1.07,63.74
1981-11-04,0.44,-0.23,5.505,11.24,7.13,0.53,84.05
1981-11-05,0.00,3.89,7.625,11.36,5.99,0.71,81.21
1981-11-06,3.15,2.04,4.715,7.39,5.69,1.94,65.45
1981-11-07,0.01,0.55,2.62,4.69,8.13,2.22,69.12
1981-11-08,0.65,-1.27,0.9099999999999999,3.09,4.22,2.61,81.22
1981-11-09,1.06,-0.49,1.33,3.15,2.85,1.23,78.79
1981-11-10,0.00,-0.52,0.67,1.86,3.60,3.47,70.17
1981-11-11,0.82,-2.19,0.9800000000000002,4.15,7.03,2.04,70.14
1981-11-12,0.00,-0.32,2.255,4.83,2.29,2.52,90.42
1981-11-13,2.59,4.28,6.665000000000001,9.05,3.81,2.05,79.60
1981-11-14,0.36,1.98,4.04,6.10,5.08,2.34,77.21
1981-11-15,0.02,0.11,2.46,4.81,5.07,2.42,72.66
1981-11-16,0.00,1.60,2.2750000000000004,2.95,2.15,2.12,76.40
1981-11-17,0.00,-3.07,-0.09999999999999987,2.87,5.53,0.71,77.51
1981-11-18,0.24,-4.79,-1.3,2.19,2.09,0.20,93.62
1981-11-19,2.58,0.44,2.185,3.93,2.06,0.90,97.87
1981-11-20,0.06,3.15,5.875,8.60,2.20,1.30,87.31
1981-11-21,0.02,2.74,7.0600000000000005,11.38,2.01,1.22,89.38
1981-11-22,0.00,8.94,11.649999999999999,14.36,2.24,1.88,80.16
1981-11-23,0.00,5.98,10.32,14.66,5.82,0.58,78.82
1981-11-24,0.07,3.49,7.66,11.83,1.93,0.88,68.63
1981-11-25,0.00,1.00,3.295,5.59,5.94,4.23,56.84
1981-11-26,2.38,0.31,2.9099999999999997,5.51,4.29,3.57,70.36
1981-11-27,8.26,0.09,2.085,4.08,1.87,1.87,94.35
1981-11-28,0.57,0.43,2.075,3.72,1.85,1.54,91.60
1981-11-29,0.03,0.41,2.315,4.22,1.83,3.66,80.34
1981-11-30,3.00,1.11,3.6550000000000002,6.20,3.24,2.37,76.81
1981-12-01,2.00,0.85,3.2649999999999997,5.68,2.21,2.56,77.67
1981-12-02,0.84,0.32,1.67,3.02,2.87,2.51,79.79
1981-12-03,0.52,0.09,1.53,2.97,1.79,2.32,77.67
1981-12-04,6.26,-0.99,0.545,2.08,1.75,1.69,94.42
1981-12-05,0.00,-0.13,1.5350000000000001,3.20,5.78,3.64,71.78
1981-12-06,0.00,-0.35,1.67,3.69,4.41,0.95,76.89
1981-12-07,0.00,-1.00,1.26,3.52,3.64,1.40,83.68
1981-12-08,0.44,-0.16,3.335,6.83,4.23,2.21,86.30
1981-12-09,0.00,0.04,3.49,6.94,3.73,4.06,66.25
1981-12-10,0.20,-1.79,1.62,5.03,4.62,3.37,80.08
1981-12-11,1.73,-1.90,-0.1399999999999999,1.62,2.82,5.64,94.28
1981-12-12,0.10,-0.46,1.68,3.82,1.66,1.84,84.08
1981-12-13,0.00,-7.54,-3.81,-0.08,4.58,1.82,71.59
1981-12-14,1.92,-9.25,-5.755,-2.26,2.81,3.65,100.00
1981-12-15,0.29,-3.59,0.7149999999999999,5.02,3.36,1.67,97.92
1981-12-16,3.05,-3.28,-0.2649999999999999,2.75,1.64,2.36,75.11
1981-12-17,0.00,-11.71,-7.37,-3.03,5.57,1.26,76.81
1981-12-18,0.31,-11.98,-7.28,-2.58,1.63,6.41,100.00
1981-12-19,7.41,-6.13,-3.525,-0.92,1.63,4.43,82.81
1981-12-20,0.00,-12.09,-8.21,-4.33,5.45,1.63,69.83
1981-12-21,0.00,-20.13,-13.67,-7.21,3.02,1.02,98.50
1981-12-22,0.05,-7.53,-4.55,-1.57,4.31,3.79,71.10
1981-12-23,4.95,-2.09,-0.6849999999999999,0.72,1.63,0.82,92.94
1981-12-24,11.15,-5.45,-3.23,-1.01,3.09,1.24,100.00
1981-12-25,11.09,-1.69,-0.47,0.75,1.64,1.57,94.88
1981-12-26,0.00,-2.98,-0.95,1.08,1.64,1.99,87.74
1981-12-27,0.00,-6.13,-3.29,-0.45,5.18,1.00,85.54
1981-12-28,0.00,-6.55,-3.8499999999999996,-1.15,2.66,2.41,100.00
1981-12-29,0.00,-2.05,1.3450000000000002,4.74,1.93,7.71,96.53
1981-12-30,0.00,0.48,1.77,3.06,1.68,0.53,92.18
1981-12-31,6.78,1.49,4.185,6.88,3.69,0.45,77.63
1982-01-01,2.10,0.39,1.3050000000000002,2.22,1.69,0.49,92.34
1982-01-02,0.00,0.48,2.995,5.51,2.07,1.68,84.45
1982-01-03,0.00,0.74,2.975,5.21,1.71,0.66,85.90
1982-01-04,0.05,-1.91,1.38,4.67,3.76,0.58,90.36
1982-01-05,2.53,2.00,5.7,9.40,4.63,1.28,82.92
1982-01-06,0.31,-4.76,2.5600000000000005,9.88,5.14,4.43,78.95
1982-01-07,0.00,-7.98,-5.885,-3.79,6.30,8.07,65.99
1982-01-08,0.00,-10.99,-8.1,-5.21,6.15,1.48,63.22
1982-01-09,7.23,-10.03,-8.84,-7.65,1.80,3.94,79.73
1982-01-10,0.00,-19.69,-13.81,-7.93,5.49,0.47,80.65
1982-01-11,5.33,-22.72,-14.98,-7.24,1.84,2.69,100.00
1982-01-12,0.64,-13.13,-7.675000000000001,-2.22,4.62,0.84,81.55
1982-01-13,0.00,-21.04,-15.66,-10.28,5.11,0.18,82.87
1982-01-14,0.00,-22.63,-14.1,-5.57,4.89,1.54,92.30
1982-01-15,0.00,-17.18,-12.555,-7.93,4.12,0.53,100.00
1982-01-16,0.00,-10.43,-8.71,-6.99,4.44,1.20,91.55
