sowing,anthesis,matur,harv,crop,yield,biomass,roots,LAImax,Nfertil,irrig,N-uptake,Nagb,ETcG,ETaG,TraG,PerG,SWCS1,SWCS2,SWCA1,SWCA2,SWCM1,SWCM2,soilN1,soilN2,Nmin1,Nmin2,NleaG,TRRel,Reduk,DryD1,DryD2,Nresid,
2000117,186,225,2000231,SM,15891.5,16552,2343,3.871,n,0,238.18,217.8,440.9,315.1999999999999,164.88,0,0.0,127.10452312863268,0.0,39.698457478812216,37.79614010708337,70.16681593891707,6272.8540223671735,7858.701318944981,17.557246867953058,80.26651798211753,0,0.8308695652173913,1,18,7,4.4
2001118,194,225,2001234,SM,16959.2,17793.3,3935.2,7.0658,n,0,248.61999999999998,212.1,434.1999999999999,351.4,204.78000000000003,0,11.898878703343511,163.18310630152388,0.0,47.55512403428942,47.879813557124706,79.80050687707218,6281.62277986702,7866.478507286381,21.000576307853724,83.1408196557662,0,0.9056410256410256,1,10,7,5.1
2002113,184,215,2002221,SM,17456.7,18314.3,3306.7,5.7273000000000005,n,0,237.13000000000002,207.1,432.29999999999995,373.09999999999985,227.01,0,2.694158730868479,156.42845174357797,0.0,70.13731579521159,34.32950098449862,50.17321677457286,6286.033936926952,7869.832865155641,17.4353869245947,75.83695535489746,0,0.925321100917431,1,3,3,5
2003115,180,212,2003224,SM,16006.5,16746.7,2375.3,3.9905999999999997,n,0,228.70999999999998,206,460.90000000000015,357.29999999999984,221.06000000000003,0.07900000000000006,7.856858721226684,208.49627427464804,0.0,99.46826790439343,0.0,0.0,6283.970129508148,7865.734573193316,17.589016464873428,75.66112874067667,0,0.9360909090909091,0.9997272727272727,4,12,4.7
2004114,200,231,2004237,SM,17953.8,18845.5,3851.7,6.8012,n,0,246.86999999999998,210.5,410.49999999999994,370.49999999999994,237.14999999999998,0,23.105210213812082,194.43928341839927,10.138726561921478,135.84412032149547,0.0,17.905601112782733,6280.931447529211,7868.763502076663,15.38190775894866,80.42796471702633,0,0.925,0.9995967741935485,n,7,5.1
2005113,196,231,2005245,SM,18607.9,19528.5,4206.5,7.7331,n,0,268.69,229.4,441.9000000000001,406.50000000000017,243.89000000000004,0,30.405488015530526,146.80580871829002,46.896046729609175,147.05757666892922,37.680790032660695,71.1689750449634,6273.382742930295,7851.797562234317,23.93031446322799,82.49785213729433,0,0.9972932330827067,0.9990225563909777,n,8,5.5
2006115,190,215,2006244,SM,16098.5,16947.5,4111.4,7.748399999999999,n,0,244.93,206.3,456.8,419.50000000000006,249.52000000000012,22.177000000000003,16.699359162429026,206.74186898852292,3.6599502009301705,157.0148489339618,55.43010643582518,147.1058515469123,6281.83782226879,7874.656135213689,27.10019542924287,99.19713257308048,0.08100000000000003,1,1,4,7,5.3
2007114,181,212,2007226,SM,7309.1,7584.2,637.4,1.0059,n,0,186.69,181.3,500.1000000000001,273.29999999999995,93.00999999999999,0,0.0,100.93753829826714,0.0,85.42579218132771,0.0,21.577671628242797,6278.86232566348,7877.4338139036245,24.672818266616964,92.94475450007624,0,0.7810619469026547,1,23,17,3.3
2008123,192,224,2008235,SM,14059.3,14665.7,2116.8,3.4899999999999998,n,0,225.61999999999998,206.3,427.1,314.8,166.81000000000003,0,0.0,106.5881518625158,0.0,33.56078946792632,5.6869603313942525,6.275209763245707,6286.295524959379,7868.4673322399985,22.545841872241642,80.31612120812673,0,0.8189380530973446,1,11,10,4.4
2009117,192,223,2009237,SM,17073.4,17833.8,2951.8,5.0361,n,0,257.82,230.4,438.5999999999999,359.29999999999995,197.45000000000005,0,11.13520611557016,135.60359024505988,50.248472388305174,159.53597890321015,0.0,45.41891686815887,6267.36373346713,7848.263077715503,15.976057277009057,77.74971165175936,0,0.9054545454545455,1,11,11,5
2010119,194,225,2010250,SM,17664,18546.6,3912.2,7.115899999999999,n,0,245.76,209,449.7000000000001,411.20000000000016,248.62000000000003,74.55500000000006,20.10608664891127,217.21541467207317,2.1354044083795656,142.66497660158268,57.160978768543664,167.94066728859488,6268.129363419161,7870.807783480589,29.012972041266107,111.31988787826931,0.4520000000000001,1,0.9996212121212122,1,6,5.1
