sowing,anthesis,matur,harv,crop,yield,biomass,roots,LAImax,Nfertil,irrig,N-uptake,Nagb,ETcG,ETaG,TraG,PerG,SWCS1,SWCS2,SWCA1,SWCA2,SWCM1,SWCM2,soilN1,soilN2,Nmin1,Nmin2,NleaG,TRRel,Reduk,DryD1,DryD2,Nresid,
1998090,158,203,1998219,SB,5494.8,8765.3,1070.2,2.1629,40,0,109.42,104.5,281.6000000000001,247.7999999999999,99.13,0,5.578266575540272,184.03188331352766,12.527487174381703,169.79281389568555,47.62230439156838,176.9897672207578,4375.110948622401,5873.30528169004,18.181593670260494,73.86985901824889,0,0.9611538461538461,0.973384615384615,7,n,3.6
2000096,157,198,2000219,SB,4403.4,8483.2,1473.6,2.9347,0,0,64.75,57.1,310.3000000000001,265.1000000000001,145.25999999999996,0,40.092177371983276,177.1220900877659,8.869213972324316,118.59950591475776,63.96858296297478,164.9011857864564,4373.367927147001,5879.050741147399,11.249862541969861,73.47551614720705,0,0.9834677419354839,0.7795161290322582,n,n,2.5
2001093,164,206,2001212,SB,5810.9,9564.5,1256.1,2.529,40,0,109.35,103.2,264.5999999999999,261.09999999999997,107.34,0,47.178417838207885,166.365116358993,55.836964264043225,193.3810760776098,56.84926904510623,187.1052221595513,4370.514599833518,5876.384046827703,13.531756420566765,77.44330433122526,0,0.9995833333333335,0.9740833333333332,1,n,3.7
2002071,152,n,2002192,SB,5360.5,8534.7,1008,2.0422000000000002,40,0,101.88,97.7,278.4000000000001,240.40000000000012,110.03000000000002,0,8.427347865600977,177.66158948430723,8.673157875091405,161.20381218412572,0.0,90.69704346837469,4375.377493206157,5875.582437474192,11.428670056707373,64.57270802558382,0,0.8918032786885246,0.9847540983606557,8,n,3.3
2003090,157,n,2003197,SB,6547.8,10900.6,1455.6,2.9246999999999996,40,0,108.28,101,298.7999999999999,276.2,151.92000000000002,0,31.869144683975676,164.87316186605483,25.5381740153155,142.30636557529752,2.910885075462624,43.97814778435807,4380.217117760851,5878.221979061163,13.283368413068953,67.16633876959705,0,0.9919444444444444,0.9662037037037037,4,n,3.6
2004094,164,209,2004215,SB,6072.1,9673.6,1190.6,2.4134,40,0,109.19000000000001,103.6,264.6999999999999,251.19999999999996,105.83,0,43.622280020037046,193.2471859798675,54.527632821432086,192.78559551612219,21.902523362654346,135.33147410729975,4370.990451711223,5874.468410813297,14.93033073769717,76.50606101560862,0,0.9887704918032787,0.970901639344262,n,n,3.5
2005092,163,205,2005209,SB,5920.1,9396.6,1134.5,2.2944,40,0,106.45,101,267.8,259.3,109.55999999999997,0,37.48321306409048,169.64204984479485,59.653662219472984,210.62573181371945,40.317928054493585,156.58921520319208,4372.943876733595,5876.322726990948,17.131266803080653,78.68480870569371,0,0.9991525423728815,0.9744915254237286,n,n,3.4
2006103,168,201,2006208,SB,5336.2,9508.3,1444,2.9063,40,0,84.64,77.8,274.20000000000005,265.29999999999995,137.9,99.93199999999996,63.68902560717619,303.7680286784576,33.277917045674265,245.09239267052902,22.65677276191407,193.21248523766198,4376.142290586859,5899.056394882996,16.144282171817427,95.82053490858235,0.7690000000000002,0.9999056603773586,0.9155660377358489,n,6,3.1
2007075,152,193,2007199,SB,5934.8,9354.6,1119.8,2.2676,40,0,104.47999999999999,99.4,285.6000000000001,258.6000000000001,110.41,0,9.911160685779187,101.98588130627499,41.49626616342076,123.09693174531674,37.882657764850485,102.62664184964464,4373.262318924407,5876.226290916829,15.834298591560637,69.66976980546552,0,0.9819999999999995,0.97176,2,n,3.3
2008092,160,199,2008211,SB,5738.4,9254.6,1131,2.2963,40,0,109.35999999999999,103.9,275.60000000000014,249.70000000000002,109.34999999999998,0,11.835955087532348,135.13689148972324,33.0681935078384,157.69187890268654,13.039661631526855,82.91679758563589,4377.050636150927,5873.907753787216,14.530208499771996,68.59277207835027,0,0.9664166666666667,0.9744166666666667,1,2,3.6
